attr	score	s1	s2
tumor_size_sam	0.9683341	4x3x1.5	4x3.5x1
tumor_size_sam	0.7666927	4x3x1.5	3.5x2
tumor_size_sam	0.7270411	4x3x1.5	2.5x2
tumor_size_sam	0.7564291	4x3x1.5	3.3x2.8
tumor_size_sam	0.91979504	4x3x1.5	3.5x2x1.5
tumor_size_sam	0.7558183	4x3x1.5	3.5×2.5
tumor_size_sam	0.79642695	4x3x1.5	3x2.5
tumor_size_sam	0.7110339	4x3x1.5	2.3x2
tumor_size_sam	0.7782837	4x3x1.5	1.5x1.3
tumor_size_sam	0.82032776	4x3x1.5	4.3x3
tumor_size_sam	0.85767627	4x3x1.5	5.5x3.5x0.5
tumor_size_sam	0.782565	4x3x1.5	2.5x1.5
tumor_size_sam	0.87401843	4x3x1.5	6.5x5x1.5
tumor_size_sam	0.77986395	4x3x1.5	3x2.8
tumor_size_sam	0.73717594	4x3x1.5	3.5×2.8
tumor_size_sam	0.82820505	4x3x1.5	6.5x6x1.5
tumor_size_sam	0.784186	4x3x1.5	2x1.5
tumor_size_sam	0.8646252	4x3x1.5	3.5x2.3x1
tumor_size_sam	0.72817826	4x3x1.5	6×5×2
tumor_size_sam	0.80719507	4x3x1.5	4.0×3.5×2.0
tumor_size_sam	0.7460438	4x3x1.5	11x5x3
tumor_size_sam	0.72901905	4x3x1.5	5.0x3.0
tumor_size_sam	0.8527983	4x3x1.5	1.8x1.4x0.6
tumor_size_sam	0.7757456	4x3x1.5	5x3.8
tumor_size_sam	0.87255216	4x3x1.5	5.5x4x3.5
tumor_size_sam	0.78719234	2.6x2.0	3.5x2
tumor_size_sam	0.8394922	2.6x2.0	2.5x2
tumor_size_sam	0.8197048	2.6x2.0	3.3x2.8
tumor_size_sam	0.74929833	2.6x2.0	3.5x2x1.5
tumor_size_sam	0.7855154	2.6x2.0	3.5×2.5
tumor_size_sam	0.7987142	2.6x2.0	3x2.5
tumor_size_sam	0.8611847	2.6x2.0	2.3x2
tumor_size_sam	0.7567973	2.6x2.0	1.5x1.3
tumor_size_sam	0.70513886	2.6x2.0	4.3x3
tumor_size_sam	0.8395902	2.6x2.0	2.5x1.5
tumor_size_sam	0.90539324	2.6x2.0	2.7x2.7
tumor_size_sam	0.79517865	2.6x2.0	3x2.8
tumor_size_sam	0.76737106	2.6x2.0	3.5×2.8
tumor_size_sam	0.7859452	2.6x2.0	2x1.5
tumor_size_sam	0.7356802	2.6x2.0	3.5x2.3x1
tumor_size_sam	0.7808503	2.6x2.0	4.0×3.5×2.0
tumor_size_sam	0.7771592	2.6x2.0	5.0x3.0
tumor_size_sam	0.74790514	2.6x2.0	1.8x1.4x0.6
tumor_size_sam	0.70788187	2.6x2.0	5x3.8
